id,score,p_yes,p_no,language,label
73435,0.02,0.02,0.98,English,0
68300,0.03,0.03,0.97,English,0
66180,0.06,0.06,0.94,English,0
62813,0.02,0.02,0.98,English,0
61226,0.55,0.55,0.45,English,0
60050,0.02,0.02,0.98,English,0
68161,0.9,0.9,0.1,English,0
71673,0.02,0.02,0.98,English,0
66843,0.04,0.04,0.96,English,0
65414,0.02,0.02,0.98,English,0
64359,0.02,0.02,0.98,English,0
66826,0.04,0.04,0.96,English,0
69953,0.04,0.04,0.96,English,0
65333,0.02,0.02,0.98,English,0
66798,0.04,0.04,0.96,English,0
63467,0.02,0.02,0.98,English,0
63248,0.02,0.02,0.98,English,0
74364,0.03,0.03,0.97,English,0
72407,0.02,0.02,0.98,English,0
61748,0.02,0.02,0.98,English,0
72051,0.02,0.02,0.98,English,0
67363,0.02,0.02,0.98,English,0
64965,0.02,0.02,0.98,English,0
66311,0.04,0.04,0.96,English,0
62818,0.02,0.02,0.98,English,0
64436,0.02,0.02,0.98,English,0
68093,0.03,0.03,0.97,English,1
62807,0.02,0.02,0.98,English,0
60396,0.02,0.02,0.98,English,0
63069,0.03,0.03,0.97,English,0
73271,0.04,0.04,0.96,English,0
61965,0.03,0.03,0.97,English,0
64329,0.02,0.02,0.98,English,0
72266,0.02,0.02,0.98,English,0
71861,0.05,0.05,0.95,English,0
61705,0.02,0.02,0.98,English,0
74528,0.02,0.02,0.98,English,0
74032,0.04,0.04,0.96,English,0
68406,0.75,0.75,0.25,English,1
68813,0.02,0.02,0.98,English,0
62455,0.04,0.04,0.96,English,0
73753,0.12,0.12,0.88,English,0
67879,0.02,0.02,0.98,English,0
66350,0.02,0.02,0.98,English,0
73066,0.02,0.02,0.98,English,0
68440,0.1,0.1,0.9,English,0
66700,0.02,0.02,0.98,English,0
60210,0.02,0.02,0.98,English,0
72475,0.02,0.02,0.98,English,0
61369,0.02,0.02,0.98,English,0
67309,0.02,0.02,0.98,English,0
62948,0.85,0.85,0.15,English,0
67149,0.04,0.04,0.96,English,0
71219,0.03,0.03,0.97,English,0
65790,0.08,0.08,0.92,English,0
69090,0.02,0.02,0.98,English,0
68279,0.02,0.02,0.98,English,0
67307,0.02,0.02,0.98,English,0
67532,0.04,0.04,0.96,English,0
74759,0.04,0.04,0.96,English,0
67100,0.04,0.04,0.96,English,0
66685,0.04,0.04,0.96,English,0
72730,0.02,0.02,0.98,English,0
61883,0.06,0.06,0.94,English,0
73945,0.02,0.02,0.98,English,0
64884,0.03,0.03,0.97,English,0
62154,0.04,0.04,0.96,English,0
67089,0.02,0.02,0.98,English,0
60694,0.04,0.04,0.96,English,0
62564,0.02,0.02,0.98,English,0
65848,0.92,0.92,0.08,English,1
71726,0.02,0.02,0.98,English,0
67598,0.04,0.04,0.96,English,0
60051,0.04,0.04,0.96,English,0
69384,0.02,0.02,0.98,English,0
62108,0.02,0.02,0.98,English,0
67907,0.08,0.08,0.92,English,0
65277,0.02,0.02,0.98,English,0
72053,0.03,0.03,0.97,English,0
73604,0.08,0.08,0.92,English,0
70242,0.06,0.06,0.94,English,0
74469,0.04,0.04,0.96,English,0
74569,0.02,0.02,0.98,English,0
60745,0.35,0.35,0.65,English,0
66400,0.02,0.02,0.98,English,0
97826,0.15,0.15,0.85,Dutch,0
92214,0.02,0.02,0.98,Dutch,0
97894,0.03,0.03,0.97,Dutch,0
91418,0.75,0.75,0.25,Dutch,0
104084,0.1,0.1,0.9,Dutch,0
93852,0.02,0.02,0.98,Dutch,0
92525,0.02,0.02,0.98,Dutch,0
94315,0.03,0.03,0.97,Dutch,0
101709,0.02,0.02,0.98,Dutch,0
101843,0.7,0.7,0.3,Dutch,1
94313,0.02,0.02,0.98,Dutch,0
102879,0.02,0.02,0.98,Dutch,0
101988,0.01,0.01,0.99,Dutch,0
103866,0.02,0.02,0.98,Dutch,0
98370,0.02,0.02,0.98,Dutch,0
93214,0.02,0.02,0.98,Dutch,0
101007,0.05,0.05,0.95,Dutch,0
98098,0.03,0.03,0.97,Dutch,0
92984,0.02,0.02,0.98,Dutch,0
91722,0.65,0.65,0.35,Dutch,0
94192,0.02,0.02,0.98,Dutch,0
92081,0.01,0.01,0.99,Dutch,0
100815,0.02,0.02,0.98,Dutch,0
90977,0.02,0.02,0.98,Dutch,0
101727,0.02,0.02,0.98,Dutch,0
103649,0.1,0.1,0.9,Dutch,0
92020,0.02,0.02,0.98,Dutch,0
94828,0.92,0.92,0.08,Dutch,1
96958,0.93,0.93,0.07,Dutch,1
92856,0.02,0.02,0.98,Dutch,0
94504,0.02,0.02,0.98,Dutch,0
91799,0.02,0.02,0.98,Dutch,0
90170,0.05,0.05,0.95,Dutch,0
94038,0.02,0.02,0.98,Dutch,0
102243,0.02,0.02,0.98,Dutch,0
98144,0.15,0.15,0.85,Dutch,0
103095,0.92,0.92,0.08,Dutch,1
101465,0.35,0.35,0.65,Dutch,0
101858,0.02,0.02,0.98,Dutch,0
98585,0.02,0.02,0.98,Dutch,0
98936,0.15,0.15,0.85,Dutch,0
97709,0.3,0.3,0.7,Dutch,0
98492,0.02,0.02,0.98,Dutch,0
104741,0.03,0.03,0.97,Dutch,0
102872,0.03,0.03,0.97,Dutch,0
103627,0.08,0.08,0.92,Dutch,0
95426,0.01,0.01,0.99,Dutch,0
98149,0.08,0.08,0.92,Dutch,0
90676,0.03,0.03,0.97,Dutch,0
98510,0.01,0.01,0.99,Dutch,0
93107,0.05,0.05,0.95,Dutch,0
102424,0.02,0.02,0.98,Dutch,0
92548,0.05,0.05,0.95,Dutch,0
102264,0.02,0.02,0.98,Dutch,0
91943,0.01,0.01,0.99,Dutch,0
91595,0.02,0.02,0.98,Dutch,0
103011,0.02,0.02,0.98,Dutch,0
101788,0.02,0.02,0.98,Dutch,0
101357,0.02,0.02,0.98,Dutch,0
93984,0.02,0.02,0.98,Dutch,0
96749,0.02,0.02,0.98,Dutch,0
102273,0.02,0.02,0.98,Dutch,0
103162,0.25,0.25,0.75,Dutch,0
96592,0.55,0.55,0.45,Dutch,0
90740,0.03,0.03,0.97,Dutch,0
103396,0.02,0.02,0.98,Dutch,0
101767,0.02,0.02,0.98,Dutch,0
94093,0.12,0.12,0.88,Dutch,0
100192,0.8,0.8,0.2,Dutch,0
94209,0.02,0.02,0.98,Dutch,0
104557,0.02,0.02,0.98,Dutch,0
104860,0.01,0.01,0.99,Dutch,0
104527,0.02,0.02,0.98,Dutch,0
93351,0.9,0.9,0.1,Dutch,1
102786,0.02,0.02,0.98,Dutch,0
103021,0.02,0.02,0.98,Dutch,0
103404,0.15,0.15,0.85,Dutch,0
95927,0.02,0.02,0.98,Dutch,0
91694,0.02,0.02,0.98,Dutch,0
96118,0.01,0.01,0.99,Dutch,0
93877,0.3,0.3,0.7,Dutch,0
91458,0.02,0.02,0.98,Dutch,0
91472,0.4,0.4,0.6,Dutch,0
93855,0.02,0.02,0.98,Dutch,0
91146,0.08,0.08,0.92,Dutch,0
97038,0.01,0.01,0.99,Dutch,0
91811,0.02,0.02,0.98,Dutch,0
93218,0.08,0.08,0.92,Dutch,0
94602,0.02,0.02,0.98,Dutch,0
99745,0.02,0.02,0.98,Dutch,0
102437,0.03,0.03,0.97,Dutch,0
100132,0.88,0.88,0.12,Dutch,1
98254,0.02,0.02,0.98,Dutch,0
104190,0.08,0.08,0.92,Dutch,0
102756,0.03,0.03,0.97,Dutch,0
93088,0.55,0.55,0.45,Dutch,0
98919,0.03,0.03,0.97,Dutch,0
93603,0.02,0.02,0.98,Dutch,0
94083,0.02,0.02,0.98,Dutch,0
96561,0.72,0.72,0.28,Dutch,0
82826,0.02,0.02,0.98,Dutch,0
77214,0.03,0.03,0.97,Dutch,0
82894,0.01,0.01,0.99,Dutch,0
76418,0.02,0.02,0.98,Dutch,0
89084,0.55,0.55,0.45,Dutch,0
78852,0.01,0.01,0.99,Dutch,0
77525,0.05,0.05,0.95,Dutch,0
79315,0.03,0.03,0.97,Dutch,0
86709,0.08,0.08,0.92,Dutch,0
86843,0.01,0.01,0.99,Dutch,0
79313,0.03,0.03,0.97,Dutch,0
87879,0.01,0.01,0.99,Dutch,0
86988,0.02,0.02,0.98,Dutch,0
88866,0.25,0.25,0.75,Dutch,0
83370,0.85,0.85,0.15,Dutch,0
78214,0.01,0.01,0.99,Dutch,0
86007,0.03,0.03,0.97,Dutch,0
83098,0.04,0.04,0.96,Dutch,0
77984,0.92,0.92,0.08,Dutch,1
76722,0.75,0.75,0.25,Dutch,1
79192,0.02,0.02,0.98,Dutch,0
77081,0.01,0.01,0.99,Dutch,0
85815,0.02,0.02,0.98,Dutch,0
75977,0.02,0.02,0.98,Dutch,0
86727,0.93,0.93,0.07,Dutch,1
88649,0.65,0.65,0.35,Dutch,0
77020,0.01,0.01,0.99,Dutch,0
79828,0.03,0.03,0.97,Dutch,0
81958,0.01,0.01,0.99,Dutch,0
77856,0.88,0.88,0.12,Dutch,1
79504,0.02,0.02,0.98,Dutch,0
76799,0.01,0.01,0.99,Dutch,0
75170,0.02,0.02,0.98,Dutch,0
79038,0.01,0.01,0.99,Dutch,0
87243,0.12,0.12,0.88,Dutch,0
83144,0.01,0.01,0.99,Dutch,0
88095,0.35,0.35,0.65,Dutch,0
86465,0.01,0.01,0.99,Dutch,0
86858,0.7,0.7,0.3,Dutch,0
83585,0.01,0.01,0.99,Dutch,0
83936,0.03,0.03,0.97,Dutch,0
82709,0.02,0.02,0.98,Dutch,0
83492,0.03,0.03,0.97,Dutch,0
89741,0.02,0.02,0.98,Dutch,0
87872,0.04,0.04,0.96,Dutch,0
88627,0.01,0.01,0.99,Dutch,0
80426,0.72,0.72,0.28,Dutch,0
83149,0.01,0.01,0.99,Dutch,0
75676,0.1,0.1,0.9,Dutch,0
83510,0.03,0.03,0.97,Dutch,0
78107,0.95,0.95,0.05,Dutch,1
87424,0.03,0.03,0.97,Dutch,0
77548,0.01,0.01,0.99,Dutch,0
87264,0.04,0.04,0.96,Dutch,0
76943,0.03,0.03,0.97,Dutch,0
76595,0.02,0.02,0.98,Dutch,0
88011,0.06,0.06,0.94,Dutch,0
86788,0.01,0.01,0.99,Dutch,0
86357,0.02,0.02,0.98,Dutch,0
78984,0.01,0.01,0.99,Dutch,0
81749,0.03,0.03,0.97,Dutch,0
87273,0.03,0.03,0.97,Dutch,0
88162,0.93,0.93,0.07,Dutch,1
81592,0.03,0.03,0.97,Dutch,0
75740,0.02,0.02,0.98,Dutch,0
88396,0.3,0.3,0.7,Dutch,0
86767,0.04,0.04,0.96,Dutch,0
79093,0.03,0.03,0.97,Dutch,0
85192,0.01,0.01,0.99,Dutch,0
79209,0.9,0.9,0.1,Dutch,1
89557,0.03,0.03,0.97,Dutch,0
89860,0.02,0.02,0.98,Dutch,0
89527,0.02,0.02,0.98,Dutch,0
78351,0.08,0.08,0.92,Dutch,0
87786,0.75,0.75,0.25,Dutch,1
88021,0.02,0.02,0.98,Dutch,0
88404,0.02,0.02,0.98,Dutch,0
80927,0.01,0.01,0.99,Dutch,0
76694,0.02,0.02,0.98,Dutch,0
81118,0.05,0.05,0.95,Dutch,0
78877,0.03,0.03,0.97,Dutch,0
76458,0.05,0.05,0.95,Dutch,0
76472,0.85,0.85,0.15,Dutch,1
78855,0.72,0.72,0.28,Dutch,1
76146,0.55,0.55,0.45,Dutch,1
82038,0.01,0.01,0.99,Dutch,0
76811,0.02,0.02,0.98,Dutch,0
78218,0.02,0.02,0.98,Dutch,0
79602,0.01,0.01,0.99,Dutch,0
84745,0.08,0.08,0.92,Dutch,0
87437,0.01,0.01,0.99,Dutch,0
85132,0.03,0.03,0.97,Dutch,0
83254,0.7,0.7,0.3,Dutch,1
89190,0.95,0.95,0.05,Dutch,1
87756,0.02,0.02,0.98,Dutch,0
78088,0.02,0.02,0.98,Dutch,0
83919,0.01,0.01,0.99,Dutch,0
78603,0.05,0.05,0.95,Dutch,0
79083,0.05,0.05,0.95,Dutch,0
81561,0.82,0.82,0.18,Dutch,1
73167,0.02,0.02,0.98,English,0
62884,0.02,0.02,0.98,English,0
61453,0.92,0.92,0.08,English,1
60088,0.02,0.02,0.98,English,0
64872,0.55,0.55,0.45,English,0
61346,0.02,0.02,0.98,English,0
70949,0.02,0.02,0.98,English,0
62342,0.05,0.05,0.95,English,0
71792,0.05,0.05,0.95,English,0
64123,0.03,0.03,0.97,English,0
61683,0.05,0.05,0.95,English,0
66669,0.02,0.02,0.98,English,0
73789,0.25,0.25,0.75,English,0
63562,0.02,0.02,0.98,English,0
62519,0.02,0.02,0.98,English,0
73120,0.04,0.04,0.96,English,0
63165,0.02,0.02,0.98,English,0
71912,0.05,0.05,0.95,English,0
68295,0.03,0.03,0.97,English,0
69285,0.02,0.02,0.98,English,0
71147,0.02,0.02,0.98,English,0
65349,0.02,0.02,0.98,English,0
63111,0.05,0.05,0.95,English,0
71913,0.03,0.03,0.97,English,0
69243,0.02,0.02,0.98,English,0
66684,0.02,0.02,0.98,English,0
64653,0.12,0.12,0.88,English,0
68177,0.02,0.02,0.98,English,0
67923,0.55,0.55,0.45,English,1
69781,0.03,0.03,0.97,English,0
61598,0.82,0.82,0.18,English,1
73871,0.02,0.02,0.98,English,0
72258,0.03,0.03,0.97,English,0
72866,0.02,0.02,0.98,English,0
72558,0.02,0.02,0.98,English,0
60015,0.05,0.05,0.95,English,0
72683,0.04,0.04,0.96,English,0
71431,0.05,0.05,0.95,English,0
71401,0.02,0.02,0.98,English,0
61488,0.95,0.95,0.05,English,1
61083,0.02,0.02,0.98,English,0
68180,0.05,0.05,0.95,English,0
64682,0.02,0.02,0.98,English,0
63971,0.02,0.02,0.98,English,0
71272,0.03,0.03,0.97,English,0
73717,0.12,0.12,0.88,English,0
60714,0.05,0.05,0.95,English,0
65766,0.02,0.02,0.98,English,0
67220,0.18,0.18,0.82,English,0
68267,0.02,0.02,0.98,English,0
73816,0.02,0.02,0.98,English,0
70472,0.03,0.03,0.97,English,0
69688,0.04,0.04,0.96,English,0
72586,0.02,0.02,0.98,English,0
62995,0.04,0.04,0.96,English,0
72794,0.02,0.02,0.98,English,0
62425,0.05,0.05,0.95,English,0
62182,0.02,0.02,0.98,English,0
62046,0.12,0.12,0.88,English,0
62699,0.02,0.02,0.98,English,0
67093,0.02,0.02,0.98,English,0
71514,0.05,0.05,0.95,English,0
72233,0.02,0.02,0.98,English,0
60484,0.65,0.65,0.35,English,0
63844,0.05,0.05,0.95,English,0
64104,0.02,0.02,0.98,English,0
62218,0.02,0.02,0.98,English,0
70279,0.02,0.02,0.98,English,0
74791,0.15,0.15,0.85,English,0
63411,0.02,0.02,0.98,English,0
73386,0.03,0.03,0.97,English,0
70038,0.02,0.02,0.98,English,0
74492,0.02,0.02,0.98,English,0
70073,0.02,0.02,0.98,English,0
62688,0.93,0.93,0.07,English,1
61934,0.05,0.05,0.95,English,0
68631,0.05,0.05,0.95,English,0
69767,0.05,0.05,0.95,English,0
65896,0.02,0.02,0.98,English,0
63305,0.02,0.02,0.98,English,0
61941,0.02,0.02,0.98,English,0
72106,0.02,0.02,0.98,English,0
60623,0.03,0.03,0.97,English,0
73630,0.05,0.05,0.95,English,0
69982,0.02,0.02,0.98,English,0
71034,0.02,0.02,0.98,English,0
69756,0.02,0.02,0.98,English,0
69887,0.3,0.3,0.7,English,1
66011,0.02,0.02,0.98,English,0
61972,0.92,0.92,0.08,English,1
69513,0.02,0.02,0.98,English,0
69459,0.05,0.05,0.95,English,0
68655,0.02,0.02,0.98,English,0
64382,0.1,0.1,0.9,English,0
74710,0.02,0.02,0.98,English,0
69276,0.15,0.15,0.85,English,0
64457,0.02,0.02,0.98,English,0
71825,0.02,0.02,0.98,English,0
69761,0.02,0.02,0.98,English,0
74844,0.02,0.02,0.98,English,0
7826,0.15,0.15,0.85,Danish,0
2214,0.03,0.03,0.97,Danish,0
7894,0.02,0.02,0.98,Danish,0
1418,0.02,0.02,0.98,Danish,0
14084,0.02,0.02,0.98,Danish,0
3852,0.03,0.03,0.97,Danish,0
2525,0.03,0.03,0.97,Danish,0
4315,0.02,0.02,0.98,Danish,0
11709,0.01,0.01,0.99,Danish,0
11843,0.01,0.01,0.99,Danish,0
4313,0.02,0.02,0.98,Danish,0
12879,0.95,0.95,0.05,Danish,1
11988,0.03,0.03,0.97,Danish,0
13866,0.05,0.05,0.95,Danish,1
8370,0.02,0.02,0.98,Danish,0
3214,0.02,0.02,0.98,Danish,0
11007,0.03,0.03,0.97,Danish,0
8098,0.05,0.05,0.95,Danish,0
2984,0.01,0.01,0.99,Danish,0
1722,0.01,0.01,0.99,Danish,0
4192,0.03,0.03,0.97,Danish,0
2081,0.02,0.02,0.98,Danish,0
10815,0.88,0.88,0.12,Danish,1
977,0.01,0.01,0.99,Danish,0
11727,0.02,0.02,0.98,Danish,0
13649,0.01,0.01,0.99,Danish,0
2020,0.01,0.01,0.99,Danish,0
4828,0.12,0.12,0.88,Danish,0
6958,0.01,0.01,0.99,Danish,0
2856,0.05,0.05,0.95,Danish,0
4504,0.35,0.35,0.65,Danish,0
1799,0.02,0.02,0.98,Danish,0
170,0.01,0.01,0.99,Danish,0
4038,0.01,0.01,0.99,Danish,0
12243,0.01,0.01,0.99,Danish,0
8144,0.3,0.3,0.7,Danish,0
13095,0.01,0.01,0.99,Danish,0
11465,0.01,0.01,0.99,Danish,0
11858,0.02,0.02,0.98,Danish,0
8585,0.02,0.02,0.98,Danish,0
8936,0.02,0.02,0.98,Danish,0
7709,0.65,0.65,0.35,Danish,1
8492,0.01,0.01,0.99,Danish,0
14741,0.01,0.01,0.99,Danish,0
12872,0.01,0.01,0.99,Danish,0
13627,0.02,0.02,0.98,Danish,0
5426,0.05,0.05,0.95,Danish,0
8149,0.75,0.75,0.25,Danish,0
676,0.01,0.01,0.99,Danish,0
8510,0.01,0.01,0.99,Danish,0
3107,0.02,0.02,0.98,Danish,0
12424,0.05,0.05,0.95,Danish,0
2548,0.01,0.01,0.99,Danish,0
12264,0.01,0.01,0.99,Danish,0
1943,0.02,0.02,0.98,Danish,0
1595,0.01,0.01,0.99,Danish,0
13011,0.01,0.01,0.99,Danish,0
11788,0.01,0.01,0.99,Danish,0
11357,0.02,0.02,0.98,Danish,0
3984,0.02,0.02,0.98,Danish,0
6749,0.05,0.05,0.95,Danish,0
12273,0.02,0.02,0.98,Danish,0
13162,0.01,0.01,0.99,Danish,0
6592,0.02,0.02,0.98,Danish,0
740,0.01,0.01,0.99,Danish,0
13396,0.01,0.01,0.99,Danish,0
11767,0.05,0.05,0.95,Danish,0
4093,0.02,0.02,0.98,Danish,0
10192,0.01,0.01,0.99,Danish,0
4209,0.01,0.01,0.99,Danish,0
14557,0.01,0.01,0.99,Danish,0
14860,0.02,0.02,0.98,Danish,0
14527,0.01,0.01,0.99,Danish,0
3351,0.01,0.01,0.99,Danish,0
12786,0.05,0.05,0.95,Danish,0
13021,0.01,0.01,0.99,Danish,0
13404,0.01,0.01,0.99,Danish,0
5927,0.03,0.03,0.97,Danish,0
1694,0.25,0.25,0.75,Danish,0
6118,0.03,0.03,0.97,Danish,0
3877,0.02,0.02,0.98,Danish,0
1458,0.01,0.01,0.99,Danish,0
1472,0.03,0.03,0.97,Danish,0
3855,0.01,0.01,0.99,Danish,0
1146,0.01,0.01,0.99,Danish,0
7038,0.55,0.55,0.45,Danish,0
1811,0.02,0.02,0.98,Danish,0
3218,0.01,0.01,0.99,Danish,0
4602,0.88,0.88,0.12,Danish,1
9745,0.02,0.02,0.98,Danish,0
12437,0.01,0.01,0.99,Danish,0
10132,0.01,0.01,0.99,Danish,0
8254,0.05,0.05,0.95,Danish,0
14190,0.02,0.02,0.98,Danish,0
12756,0.08,0.08,0.92,Danish,1
3088,0.08,0.08,0.92,Danish,0
8919,0.01,0.01,0.99,Danish,0
3603,0.01,0.01,0.99,Danish,0
4083,0.02,0.02,0.98,Danish,0
6561,0.02,0.02,0.98,Danish,0
51388,0.72,0.72,0.28,Spanish,0
49992,0.05,0.05,0.95,Spanish,0
32982,0.02,0.02,0.98,Spanish,0
57235,0.08,0.08,0.92,Spanish,0
55099,0.05,0.05,0.95,Spanish,0
56023,0.02,0.02,0.98,Spanish,0
47278,0.35,0.35,0.65,Spanish,1
47754,0.3,0.3,0.7,Spanish,0
50256,0.15,0.15,0.85,Spanish,0
46586,0.12,0.12,0.88,Spanish,0
35551,0.01,0.01,0.99,Spanish,0
38345,0.15,0.15,0.85,Spanish,1
56899,0.03,0.03,0.97,Spanish,0
37255,0.25,0.25,0.75,Spanish,1
51873,0.55,0.55,0.45,Spanish,0
52336,0.03,0.03,0.97,Spanish,0
48696,0.03,0.03,0.97,Spanish,0
31804,0.01,0.01,0.99,Spanish,0
48972,0.75,0.75,0.25,Spanish,0
47066,0.02,0.02,0.98,Spanish,0
37403,0.03,0.03,0.97,Spanish,0
32320,0.82,0.82,0.18,Spanish,1
36906,0.03,0.03,0.97,Spanish,0
41153,0.04,0.04,0.96,Spanish,0
49960,0.02,0.02,0.98,Spanish,0
50123,0.08,0.08,0.92,Spanish,0
48636,0.02,0.02,0.98,Spanish,0
48477,0.02,0.02,0.98,Spanish,0
30278,0.06,0.06,0.94,Spanish,0
30312,0.65,0.65,0.35,Spanish,1
38153,0.7,0.7,0.3,Spanish,0
57658,0.55,0.55,0.45,Spanish,1
44187,0.25,0.25,0.75,Spanish,0
37085,0.01,0.01,0.99,Spanish,0
52843,0.02,0.02,0.98,Spanish,0
46550,0.78,0.78,0.22,Spanish,1
35711,0.03,0.03,0.97,Spanish,0
53211,0.01,0.01,0.99,Spanish,0
59722,0.04,0.04,0.96,Spanish,0
43586,0.45,0.45,0.55,Spanish,1
44753,0.7,0.7,0.3,Spanish,1
50833,0.72,0.72,0.28,Spanish,0
33172,0.55,0.55,0.45,Spanish,0
43066,0.02,0.02,0.98,Spanish,0
43581,0.15,0.15,0.85,Spanish,0
50820,0.03,0.03,0.97,Spanish,0
46737,0.05,0.05,0.95,Spanish,0
52267,0.02,0.02,0.98,Spanish,0
53345,0.02,0.02,0.98,Spanish,0
44417,0.3,0.3,0.7,Spanish,1
45570,0.01,0.01,0.99,Spanish,0
30199,0.15,0.15,0.85,Spanish,0
41466,0.03,0.03,0.97,Spanish,0
54468,0.92,0.92,0.08,Spanish,1
41028,0.12,0.12,0.88,Spanish,0
31444,0.65,0.65,0.35,Spanish,0
35220,0.03,0.03,0.97,Spanish,0
59881,0.02,0.02,0.98,Spanish,0
54333,0.02,0.02,0.98,Spanish,0
47911,0.04,0.04,0.96,Spanish,0
34832,0.02,0.02,0.98,Spanish,0
52888,0.2,0.2,0.8,Spanish,1
48936,0.45,0.45,0.55,Spanish,0
44108,0.02,0.02,0.98,Spanish,0
43638,0.9,0.9,0.1,Spanish,1
58242,0.08,0.08,0.92,Spanish,0
50542,0.1,0.1,0.9,Spanish,0
48909,0.02,0.02,0.98,Spanish,0
32851,0.02,0.02,0.98,Spanish,0
49172,0.45,0.45,0.55,Spanish,0
40812,0.04,0.04,0.96,Spanish,0
54317,0.05,0.05,0.95,Spanish,0
40690,0.4,0.4,0.6,Spanish,1
54814,0.72,0.72,0.28,Spanish,0
53511,0.7,0.7,0.3,Spanish,0
44717,0.02,0.02,0.98,Spanish,0
40381,0.6,0.6,0.4,Spanish,0
45785,0.7,0.7,0.3,Spanish,0
44152,0.7,0.7,0.3,Spanish,1
51611,0.03,0.03,0.97,Spanish,0
49466,0.02,0.02,0.98,Spanish,0
35354,0.02,0.02,0.98,Spanish,0
57364,0.02,0.02,0.98,Spanish,0
56849,0.02,0.02,0.98,Spanish,0
53794,0.2,0.2,0.8,Spanish,0
52405,0.01,0.01,0.99,Spanish,0
35107,0.75,0.75,0.25,Spanish,0
50844,0.7,0.7,0.3,Spanish,0
51234,0.55,0.55,0.45,Spanish,0
37930,0.01,0.01,0.99,Spanish,0
53129,0.01,0.01,0.99,Spanish,0
42135,0.01,0.01,0.99,Spanish,0
44049,0.02,0.02,0.98,Spanish,0
39020,0.05,0.05,0.95,Spanish,0
46255,0.15,0.15,0.85,Spanish,0
55018,0.7,0.7,0.3,Spanish,1
43614,0.02,0.02,0.98,Spanish,0
48089,0.02,0.02,0.98,Spanish,0
32435,0.12,0.12,0.88,Spanish,0
58495,0.04,0.04,0.96,Spanish,0
22826,0.02,0.02,0.98,Spanish,0
17214,0.02,0.02,0.98,Spanish,0
22894,0.15,0.15,0.85,Spanish,0
16418,0.03,0.03,0.97,Spanish,0
29084,0.05,0.05,0.95,Spanish,0
18852,0.02,0.02,0.98,Spanish,0
17525,0.03,0.03,0.97,Spanish,0
19315,0.82,0.82,0.18,Spanish,1
26709,0.02,0.02,0.98,Spanish,0
26843,0.95,0.95,0.05,Spanish,1
19313,0.02,0.02,0.98,Spanish,0
27879,0.02,0.02,0.98,Spanish,0
26988,0.88,0.88,0.12,Spanish,1
28866,0.02,0.02,0.98,Spanish,0
23370,0.02,0.02,0.98,Spanish,0
18214,0.02,0.02,0.98,Spanish,0
26007,0.03,0.03,0.97,Spanish,0
23098,0.02,0.02,0.98,Spanish,0
17984,0.02,0.02,0.98,Spanish,0
16722,0.02,0.02,0.98,Spanish,0
19192,0.02,0.02,0.98,Spanish,0
17081,0.02,0.02,0.98,Spanish,0
25815,0.02,0.02,0.98,Spanish,0
15977,0.02,0.02,0.98,Spanish,0
26727,0.55,0.55,0.45,Spanish,1
28649,0.02,0.02,0.98,Spanish,0
17020,0.03,0.03,0.97,Spanish,0
19828,0.02,0.02,0.98,Spanish,0
21958,0.03,0.03,0.97,Spanish,0
17856,0.02,0.02,0.98,Spanish,0
19504,0.02,0.02,0.98,Spanish,0
16799,0.02,0.02,0.98,Spanish,0
15170,0.02,0.02,0.98,Spanish,0
19038,0.02,0.02,0.98,Spanish,0
27243,0.25,0.25,0.75,Spanish,0
23144,0.02,0.02,0.98,Spanish,0
28095,0.02,0.02,0.98,Spanish,0
26465,0.03,0.03,0.97,Spanish,0
26858,0.03,0.03,0.97,Spanish,0
23585,0.05,0.05,0.95,Spanish,0
23936,0.02,0.02,0.98,Spanish,0
22709,0.08,0.08,0.92,Spanish,0
23492,0.02,0.02,0.98,Spanish,0
29741,0.03,0.03,0.97,Spanish,0
27872,0.02,0.02,0.98,Spanish,0
28627,0.02,0.02,0.98,Spanish,0
20426,0.02,0.02,0.98,Spanish,0
23149,0.02,0.02,0.98,Spanish,0
15676,0.03,0.03,0.97,Spanish,0
23510,0.02,0.02,0.98,Spanish,0
18107,0.75,0.75,0.25,Spanish,1
27424,0.02,0.02,0.98,Spanish,0
17548,0.08,0.08,0.92,Spanish,0
27264,0.03,0.03,0.97,Spanish,0
16943,0.02,0.02,0.98,Spanish,0
16595,0.02,0.02,0.98,Spanish,0
28011,0.02,0.02,0.98,Spanish,0
26788,0.82,0.82,0.18,Spanish,1
26357,0.02,0.02,0.98,Spanish,0
18984,0.02,0.02,0.98,Spanish,0
21749,0.02,0.02,0.98,Spanish,0
27273,0.03,0.03,0.97,Spanish,0
28162,0.02,0.02,0.98,Spanish,0
21592,0.02,0.02,0.98,Spanish,0
15740,0.02,0.02,0.98,Spanish,0
28396,0.02,0.02,0.98,Spanish,0
26767,0.08,0.08,0.92,Spanish,0
19093,0.02,0.02,0.98,Spanish,0
25192,0.02,0.02,0.98,Spanish,0
19209,0.02,0.02,0.98,Spanish,0
29557,0.02,0.02,0.98,Spanish,0
29860,0.72,0.72,0.28,Spanish,0
29527,0.02,0.02,0.98,Spanish,0
18351,0.02,0.02,0.98,Spanish,0
27786,0.85,0.85,0.15,Spanish,1
28021,0.02,0.02,0.98,Spanish,0
28404,0.02,0.02,0.98,Spanish,0
20927,0.02,0.02,0.98,Spanish,0
16694,0.02,0.02,0.98,Spanish,0
21118,0.03,0.03,0.97,Spanish,0
